Driver,Team,LapNumber,micro_sector,Speed,Throttle,Brake,rpm,TyreLife,AirTemp,LapTimeSeconds,TimeSeconds
SAI,Ferrari,1,12,218.33333333333334,46.333333333333336,66.66666666666667,10049.0,0.0,27.1,100.17199999999998,0.8
VER,Red Bull Racing,1,14,260.3333333333333,100.0,0.0,10432.666666666666,0.0,27.1,92.594,0.8
ALO,Aston Martin,1,13,237.0,100.0,0.0,11263.666666666666,0.0,27.1,96.516,0.8
LEC,Ferrari,1,14,258.3333333333333,99.66666666666667,0.0,10481.0,0.0,27.1,93.485,0.72
HAM,Mercedes,1,13,225.5,98.25,0.0,10639.5,0.0,27.1,97.672,0.92
SAR,Williams,1,12,190.0,4.25,50.0,10067.25,1.0,27.1,102.485,0.92
ZHO,Alfa Romeo,1,12,202.0,42.75,25.0,10414.75,0.0,27.1,101.297,0.92
RIC,AlphaTauri,1,12,196.25,51.75,0.0,9997.75,0.0,27.1,100.391,0.92
RUS,Mercedes,1,13,244.0,85.66666666666667,0.0,11556.0,0.0,27.1,95.235,0.72
HUL,Haas F1 Team,1,12,211.0,82.0,0.0,11264.666666666666,0.0,27.1,99.82800000000002,0.72
TSU,AlphaTauri,1,13,237.33333333333334,88.33333333333333,0.0,10784.333333333334,0.0,27.1,96.20300000000002,0.72
PIA,McLaren,1,14,260.0,78.33333333333333,0.0,10495.0,0.0,27.1,94.32800000000002,0.72
NOR,McLaren,1,14,248.0,80.0,0.0,11327.666666666666,0.0,27.1,94.844,0.72
ALO,Aston Martin,1,14,245.5,80.75,0.0,10849.0,0.0,27.1,96.516,0.88
GAS,Alpine,1,13,218.0,93.75,0.0,10876.0,0.0,27.1,96.953,0.88
OCO,Alpine,1,13,211.5,98.75,0.0,9272.0,0.0,27.1,98.844,0.88
SAI,Ferrari,1,13,214.75,69.75,0.0,10021.25,0.0,27.1,100.172,0.88
PER,Red Bull Racing,1,13,225.0,96.5,0.0,11046.25,0.0,27.1,98.485,0.88
STR,Aston Martin,1,13,211.5,95.0,0.0,10108.75,1.0,27.1,99.078,0.88
VER,Red Bull Racing,1,15,263.0,100.0,0.0,10507.666666666666,0.0,27.1,92.594,0.72
ALB,Williams,1,12,197.5,46.75,0.0,10724.75,1.0,27.1,101.0,0.88
MAG,Haas F1 Team,1,13,193.75,38.75,0.0,8935.75,0.0,27.1,101.985,1.001
RUS,Mercedes,1,14,248.0,87.66666666666667,0.0,11755.666666666666,0.0,27.1,95.235,0.68
HUL,Haas F1 Team,1,13,224.66666666666666,85.0,33.333333333333336,11794.333333333334,0.0,27.1,99.82800000000002,0.68
LEC,Ferrari,1,15,262.6666666666667,100.0,0.0,10689.666666666666,0.0,27.1,93.485,0.68
BOT,Alfa Romeo,1,13,187.33333333333334,70.33333333333333,0.0,10078.333333333334,0.0,27.1,100.75,0.801
SAR,Williams,1,13,182.5,67.25,0.0,10112.5,1.0,27.1,102.485,1.081
PIA,McLaren,1,15,261.0,96.5,0.0,10508.0,0.0,27.1,94.328,0.48
ZHO,Alfa Romeo,1,13,200.0,63.333333333333336,0.0,10715.0,0.0,27.1,101.29699999999998,0.801
TSU,AlphaTauri,1,14,240.33333333333334,77.66666666666667,0.0,10777.333333333334,0.0,27.1,96.20300000000002,0.801
NOR,McLaren,1,15,252.33333333333334,99.0,0.0,11603.0,0.0,27.1,94.844,0.801
HAM,Mercedes,1,14,229.0,66.66666666666667,33.333333333333336,10794.0,0.0,27.1,97.67199999999998,0.801
RIC,AlphaTauri,1,13,205.75,96.25,0.0,10837.0,0.0,27.1,100.391,1.081
VER,Red Bull Racing,1,16,265.5,100.0,0.0,10593.5,0.0,27.1,92.594,0.481
RUS,Mercedes,1,15,252.66666666666666,98.0,0.0,10711.0,0.0,27.1,95.235,0.801
GAS,Alpine,1,14,231.33333333333334,75.33333333333333,0.0,10102.333333333334,0.0,27.1,96.95300000000002,0.801
PIA,McLaren,1,16,264.3333333333333,99.0,0.0,10637.0,0.0,27.1,94.32800000000002,0.801
SAI,Ferrari,1,14,224.66666666666666,79.33333333333333,0.0,10325.0,0.0,27.1,100.17199999999998,0.801
PER,Red Bull Racing,1,14,232.66666666666666,48.0,0.0,10380.333333333334,0.0,27.1,98.485,0.801
ALB,Williams,1,13,206.33333333333334,60.0,0.0,11091.0,1.0,27.1,101.0,0.801
ALO,Aston Martin,1,15,251.66666666666666,99.33333333333333,0.0,10527.666666666666,0.0,27.1,96.516,0.801
LEC,Ferrari,1,16,268.0,100.0,0.0,10808.666666666666,0.0,27.1,93.485,0.801
STR,Aston Martin,1,14,221.0,62.666666666666664,0.0,10501.0,1.0,27.1,99.07800000000002,0.801
HUL,Haas F1 Team,1,14,226.0,51.75,50.0,10379.5,0.0,27.1,99.828,1.08
OCO,Alpine,1,14,229.0,100.0,0.0,10179.0,0.0,27.1,98.844,0.801
TSU,AlphaTauri,1,15,245.5,95.25,0.0,11055.5,0.0,27.1,96.203,0.9590000000000001
VER,Red Bull Racing,1,17,271.3333333333333,100.0,0.0,10779.666666666666,0.0,27.1,92.594,0.7590000000000001
BOT,Alfa Romeo,1,14,207.75,96.0,50.0,11119.5,0.0,27.1,100.75,0.9590000000000001
ZHO,Alfa Romeo,1,14,204.5,54.25,0.0,10771.25,0.0,27.1,101.297,0.9590000000000001
HAM,Mercedes,1,15,222.66666666666666,59.0,0.0,10544.666666666666,0.0,27.1,97.67199999999998,0.7590000000000001
MAG,Haas F1 Team,1,14,207.0,86.25,0.0,9564.5,0.0,27.1,101.985,0.9590000000000001
NOR,McLaren,1,16,258.3333333333333,99.0,0.0,11277.0,0.0,27.1,94.844,0.7590000000000001
RIC,AlphaTauri,1,14,227.0,100.0,0.0,11679.666666666666,0.0,27.1,100.391,0.679
SAR,Williams,1,14,205.75,100.0,0.0,11428.75,1.0,27.1,102.485,0.879
OCO,Alpine,1,15,239.75,84.5,50.0,10492.5,0.0,27.1,98.844,0.879
STR,Aston Martin,1,15,225.25,85.75,0.0,10713.75,1.0,27.1,99.078,0.879
RUS,Mercedes,1,16,260.6666666666667,100.0,0.0,10879.333333333334,0.0,27.1,95.235,0.679
SAI,Ferrari,1,15,224.75,64.0,0.0,10269.5,0.0,27.1,100.172,0.879
LEC,Ferrari,1,17,274.0,99.0,0.0,11034.333333333334,0.0,27.1,93.485,0.679
ALO,Aston Martin,1,16,257.3333333333333,99.33333333333333,0.0,10760.0,0.0,27.1,96.516,0.679
ALB,Williams,1,14,210.25,40.75,50.0,11125.0,1.0,27.1,101.0,0.879
PER,Red Bull Racing,1,15,223.66666666666666,31.666666666666668,0.0,9897.666666666666,0.0,27.1,98.485,0.679
PIA,McLaren,1,17,270.5,99.25,0.0,10876.25,0.0,27.1,94.328,0.879
GAS,Alpine,1,15,231.0,67.0,0.0,10079.0,0.0,27.1,96.953,0.879
NOR,McLaren,1,17,265.25,99.0,0.0,10674.25,0.0,27.1,94.844,0.8800000000000001
HAM,Mercedes,1,16,227.25,90.0,0.0,10927.5,0.0,27.1,97.672,0.8800000000000001
HUL,Haas F1 Team,1,15,225.75,85.75,0.0,10372.5,0.0,27.1,99.828,0.8800000000000001
VER,Red Bull Racing,1,18,276.6666666666667,100.0,0.0,10987.0,0.0,27.1,92.594,0.6000000000000001
BOT,Alfa Romeo,1,15,222.0,87.0,0.0,10903.666666666666,0.0,27.1,100.75,0.68
TSU,AlphaTauri,1,16,253.33333333333334,100.0,0.0,11464.0,0.0,27.1,96.20300000000002,0.68
RIC,AlphaTauri,1,15,237.0,75.0,0.0,10923.0,0.0,27.1,100.391,0.68
MAG,Haas F1 Team,1,15,213.66666666666666,48.333333333333336,0.0,9746.333333333334,0.0,27.1,101.985,0.68
ZHO,Alfa Romeo,1,15,205.25,62.5,0.0,10837.75,0.0,27.1,101.297,1.08
SAR,Williams,1,15,220.66666666666666,60.666666666666664,0.0,10605.666666666666,1.0,27.1,102.485,0.8800000000000001
ALO,Aston Martin,1,17,262.0,99.0,0.0,10917.5,0.0,27.1,96.516,0.48000000000000004
PER,Red Bull Racing,1,16,226.33333333333334,88.0,0.0,10328.0,0.0,27.1,98.485,0.8800000000000001
RUS,Mercedes,1,17,267.0,100.0,0.0,11123.666666666666,0.0,27.1,95.235,0.8800000000000001
LEC,Ferrari,1,18,279.5,99.0,0.0,11219.5,0.0,27.1,93.485,0.48000000000000004
STR,Aston Martin,1,16,234.5,99.0,0.0,11272.5,1.0,27.1,99.078,0.68
OCO,Alpine,1,16,241.0,91.5,0.0,10573.0,0.0,27.1,98.844,0.68
GAS,Alpine,1,16,235.5,95.5,0.0,10331.0,0.0,27.1,96.953,0.68
VER,Red Bull Racing,1,19,281.0,100.0,0.0,11137.5,0.0,27.1,92.594,0.68
PIA,McLaren,1,18,277.0,99.0,0.0,11071.0,0.0,27.1,94.328,0.28
ALB,Williams,1,15,212.33333333333334,45.666666666666664,0.0,10850.333333333334,1.0,27.1,101.0,0.9600000000000001
SAI,Ferrari,1,16,227.0,78.33333333333333,0.0,10582.333333333334,0.0,27.1,100.17199999999998,0.9600000000000001
ALO,Aston Martin,1,18,267.0,99.0,0.0,11230.0,0.0,27.1,96.516,0.68
RIC,AlphaTauri,1,16,233.33333333333334,62.0,0.0,10404.333333333334,0.0,27.1,100.391,1.04
MAG,Haas F1 Team,1,16,210.0,67.66666666666667,0.0,9725.0,0.0,27.1,101.985,1.04
PIA,McLaren,1,19,282.3333333333333,99.0,0.0,11343.666666666666,0.0,27.1,94.32800000000002,1.04
HUL,Haas F1 Team,1,16,234.0,84.5,0.0,10764.5,0.0,27.1,99.828,0.68
BOT,Alfa Romeo,1,16,233.33333333333334,80.66666666666667,66.66666666666667,10801.0,0.0,27.1,100.75,1.04
TSU,AlphaTauri,1,17,263.0,100.0,0.0,10510.0,0.0,27.1,96.203,0.68
LEC,Ferrari,1,19,284.0,99.0,0.0,11409.5,0.0,27.1,93.485,0.68
NOR,McLaren,1,18,276.5,99.0,0.0,11052.5,0.0,27.1,94.844,0.68
HAM,Mercedes,1,17,242.0,100.0,0.0,11629.5,0.0,27.1,97.672,0.68
GAS,Alpine,1,17,245.5,100.0,0.0,10719.5,0.0,27.1,96.953,0.64
STR,Aston Martin,1,17,240.0,96.5,0.0,11557.5,1.0,27.1,99.078,0.64
OCO,Alpine,1,17,247.5,100.0,0.0,10890.0,0.0,27.1,98.844,0.64
VER,Red Bull Racing,1,20,284.0,100.0,0.0,11231.0,0.0,27.1,92.594,0.64
ZHO,Alfa Romeo,1,16,212.0,71.0,0.0,11381.0,0.0,27.1,101.297,0.64
PER,Red Bull Racing,1,17,242.5,100.0,0.0,10958.5,0.0,27.1,98.485,0.64
RUS,Mercedes,1,18,278.0,100.0,0.0,11513.5,0.0,27.1,95.235,0.64
SAR,Williams,1,16,225.5,64.5,0.0,10806.0,1.0,27.1,102.485,0.64
ALO,Aston Martin,1,19,275.5,99.0,0.0,11406.0,0.0,27.1,96.516,0.76
LEC,Ferrari,1,20,287.5,99.0,0.0,11540.5,0.0,27.1,93.485,0.76
HUL,Haas F1 Team,1,17,244.5,100.0,0.0,11210.5,0.0,27.1,99.828,0.76
HAM,Mercedes,1,18,254.5,100.0,0.0,10650.0,0.0,27.1,97.672,0.76
NOR,McLaren,1,19,281.0,99.0,0.0,11241.0,0.0,27.1,94.844,0.36
SAI,Ferrari,1,17,231.5,62.5,0.0,10695.5,0.0,27.1,100.172,0.76
ALB,Williams,1,16,218.0,62.5,0.0,10407.0,1.0,27.1,101.0,0.76
TSU,AlphaTauri,1,18,271.5,100.0,0.0,10752.5,0.0,27.1,96.203,0.76
MAG,Haas F1 Team,1,17,219.5,85.0,0.0,10204.5,0.0,27.1,101.985,0.68
VER,Red Bull Racing,1,21,286.5,100.0,0.0,11334.0,0.0,27.1,92.594,0.68
STR,Aston Martin,1,18,251.66666666666666,99.0,0.0,11035.333333333334,1.0,27.1,99.07800000000002,1.04
RIC,AlphaTauri,1,17,232.0,71.5,0.0,10433.0,0.0,27.1,100.391,0.68
GAS,Alpine,1,18,255.5,100.0,0.0,11165.0,0.0,27.1,96.953,0.68
PER,Red Bull Racing,1,18,255.0,100.0,0.0,10807.5,0.0,27.1,98.485,0.68
SAR,Williams,1,17,236.66666666666666,94.33333333333333,0.0,11242.333333333334,1.0,27.1,102.485,1.04
ZHO,Alfa Romeo,1,17,223.0,98.66666666666667,0.0,10896.0,0.0,27.1,101.29699999999998,1.04
RUS,Mercedes,1,19,284.5,100.0,0.0,11324.5,0.0,27.1,95.235,0.68
NOR,McLaren,1,20,284.5,99.0,0.0,11341.5,0.0,27.1,94.844,0.68
BOT,Alfa Romeo,1,17,236.5,82.0,50.0,10970.5,0.0,27.1,100.75,0.68
OCO,Alpine,1,18,257.0,100.0,0.0,11228.5,0.0,27.1,98.844,0.68
PIA,McLaren,1,20,289.0,99.0,0.0,11546.0,0.0,27.1,94.328,0.4
ALB,Williams,1,17,229.33333333333334,79.66666666666667,0.0,10961.333333333334,1.0,27.1,101.0,0.8
HAM,Mercedes,1,19,265.6666666666667,100.0,0.0,11016.666666666666,0.0,27.1,97.67199999999998,0.8
TSU,AlphaTauri,1,19,276.5,100.0,0.0,10950.5,0.0,27.1,96.203,0.64
HUL,Haas F1 Team,1,18,257.0,100.0,0.0,11793.0,0.0,27.1,99.82800000000002,0.8
LEC,Ferrari,1,21,289.5,99.0,0.0,11578.0,0.0,27.1,93.485,0.64
ALO,Aston Martin,1,20,279.3333333333333,99.66666666666667,0.0,10308.666666666666,0.0,27.1,96.516,0.8
SAI,Ferrari,1,18,235.33333333333334,89.0,0.0,10858.333333333334,0.0,27.1,100.17199999999998,0.8
PIA,McLaren,1,21,290.3333333333333,99.0,0.0,11559.0,0.0,27.1,94.32800000000002,0.8
MAG,Haas F1 Team,1,18,232.33333333333334,100.0,0.0,10748.666666666666,0.0,27.1,101.985,0.88
VER,Red Bull Racing,1,22,289.0,100.0,0.0,11420.5,0.0,27.1,92.594,0.52
NOR,McLaren,1,21,289.0,99.0,0.0,11553.0,0.0,27.1,94.844,0.88
PER,Red Bull Racing,1,19,267.0,100.0,0.0,10635.666666666666,0.0,27.1,98.485,0.88
BOT,Alfa Romeo,1,18,245.66666666666666,100.0,0.0,11315.333333333334,0.0,27.1,100.75,0.88
RIC,AlphaTauri,1,18,237.0,99.0,0.0,10832.666666666666,0.0,27.1,100.391,0.88
GAS,Alpine,1,19,267.0,100.0,0.0,10295.333333333334,0.0,27.1,96.95300000000002,0.88
RUS,Mercedes,1,20,289.0,100.0,0.0,10625.5,0.0,27.1,95.235,0.52
OCO,Alpine,1,19,268.3333333333333,99.66666666666667,0.0,11443.333333333334,0.0,27.1,98.844,0.88
LEC,Ferrari,1,22,293.0,99.0,0.0,11717.5,0.0,27.1,93.485,0.52
SAR,Williams,1,18,248.66666666666666,100.0,0.0,10910.333333333334,1.0,27.1,102.485,0.8
ZHO,Alfa Romeo,1,18,240.0,100.0,0.0,11065.333333333334,0.0,27.1,101.29699999999998,0.8
STR,Aston Martin,1,19,262.5,99.0,0.0,10941.0,1.0,27.1,99.078,0.52
TSU,AlphaTauri,1,20,280.0,100.0,0.0,11113.5,0.0,27.1,96.203,0.52
ALB,Williams,1,18,241.5,100.0,0.0,11576.5,1.0,27.1,101.0,0.64
VER,Red Bull Racing,1,23,290.0,50.0,50.0,11261.5,0.0,27.1,92.594,0.64
ALO,Aston Martin,1,21,286.0,99.0,0.0,10575.5,0.0,27.1,96.516,0.64
HUL,Haas F1 Team,1,19,267.5,100.0,0.0,10600.0,0.0,27.1,99.828,0.64
PIA,McLaren,1,22,293.0,99.0,0.0,11661.0,0.0,27.1,94.328,0.64
HAM,Mercedes,1,20,272.0,100.0,0.0,11250.5,0.0,27.1,97.672,0.64
RUS,Mercedes,1,21,292.5,100.0,0.0,10798.0,0.0,27.1,95.235,0.64
SAI,Ferrari,1,19,248.5,99.5,0.0,11402.5,0.0,27.1,100.172,0.64
TSU,AlphaTauri,1,21,286.5,100.0,0.0,11335.5,0.0,27.1,96.203,0.68
GAS,Alpine,1,20,277.0,100.0,0.0,10600.0,0.0,27.1,96.953,0.68
NOR,McLaren,1,22,291.0,99.0,0.0,11608.0,0.0,27.1,94.844,0.28
RIC,AlphaTauri,1,19,251.0,100.0,0.0,11431.0,0.0,27.1,100.391,0.68
MAG,Haas F1 Team,1,19,249.66666666666666,99.66666666666667,0.0,11533.666666666666,0.0,27.1,101.985,0.9600000000000001
BOT,Alfa Romeo,1,19,257.0,100.0,0.0,11003.5,0.0,27.1,100.75,0.68
STR,Aston Martin,1,20,269.0,99.0,0.0,11199.5,1.0,27.1,99.078,0.68
PER,Red Bull Racing,1,20,275.0,100.0,0.0,10969.5,0.0,27.1,98.485,0.68
LEC,Ferrari,1,23,282.5,37.0,100.0,11077.0,0.0,27.1,93.485,0.68
OCO,Alpine,1,20,278.0,100.0,0.0,10602.0,0.0,27.1,98.844,0.68
SAI,Ferrari,1,20,258.0,99.0,0.0,11278.5,0.0,27.1,100.172,0.68
ALB,Williams,1,19,259.3333333333333,100.0,0.0,10821.333333333334,1.0,27.1,101.0,1.0
ZHO,Alfa Romeo,1,19,254.5,100.0,0.0,11714.5,0.0,27.1,101.297,0.68
RUS,Mercedes,1,22,296.5,93.0,0.0,10772.5,0.0,27.1,95.235,0.68
HUL,Haas F1 Team,1,20,272.5,100.0,0.0,10954.5,0.0,27.1,99.828,0.68
NOR,McLaren,1,23,289.3333333333333,54.333333333333336,33.333333333333336,11444.333333333334,0.0,27.1,94.844,1.0
PIA,McLaren,1,23,265.0,0.0,100.0,10528.5,0.0,27.1,94.328,0.68
HAM,Mercedes,1,21,276.5,100.0,0.0,11418.0,0.0,27.1,97.672,0.68
VER,Red Bull Racing,1,24,207.75,0.0,100.0,9826.75,0.0,27.1,92.594,1.28
ALO,Aston Martin,1,22,291.0,100.0,0.0,10717.5,0.0,27.1,96.516,0.68
SAR,Williams,1,19,260.5,100.0,0.0,10836.0,1.0,27.1,102.485,0.68
PER,Red Bull Racing,1,21,283.0,100.0,0.0,11193.5,0.0,27.1,98.485,0.6000000000000001
STR,Aston Martin,1,21,274.6666666666667,99.0,0.0,11388.666666666666,1.0,27.1,99.07800000000002,0.8800000000000001
TSU,AlphaTauri,1,22,290.5,100.0,0.0,11434.5,0.0,27.1,96.203,0.6000000000000001
RIC,AlphaTauri,1,20,262.5,100.0,0.0,11166.5,0.0,27.1,100.391,0.6000000000000001
LEC,Ferrari,1,24,200.0,0.0,100.0,10058.75,0.0,27.1,93.485,1.1600000000000001
OCO,Alpine,1,21,282.5,100.0,0.0,10791.5,0.0,27.1,98.844,0.6000000000000001
BOT,Alfa Romeo,1,20,264.5,100.0,0.0,10651.5,0.0,27.1,100.75,0.6000000000000001
GAS,Alpine,1,21,282.0,100.0,0.0,10769.5,0.0,27.1,96.953,0.6000000000000001
SAR,Williams,1,20,268.0,100.0,0.0,11119.0,1.0,27.1,102.485,0.6000000000000001
ZHO,Alfa Romeo,1,20,265.0,100.0,0.0,10641.5,0.0,27.1,101.297,0.6000000000000001
HUL,Haas F1 Team,1,21,275.0,100.0,0.0,11091.5,0.0,27.1,99.828,0.6000000000000001
SAI,Ferrari,1,21,268.0,99.0,0.0,10821.333333333334,0.0,27.1,100.17199999999998,0.8800000000000001
RUS,Mercedes,1,23,266.0,0.0,100.0,9638.0,0.0,27.1,95.235,0.6000000000000001
PIA,McLaren,1,24,187.75,0.0,100.0,10889.25,0.0,27.1,94.328,1.08
ALO,Aston Martin,1,23,292.5,51.0,50.0,10648.5,0.0,27.1,96.516,0.6000000000000001
HAM,Mercedes,1,22,280.5,100.0,0.0,11620.0,0.0,27.1,97.672,0.6000000000000001
MAG,Haas F1 Team,1,20,263.5,99.0,0.0,11447.5,0.0,27.1,101.985,0.6000000000000001
RIC,AlphaTauri,1,21,270.6666666666667,100.0,0.0,10739.666666666666,0.0,27.1,100.391,0.76
ALB,Williams,1,20,272.3333333333333,100.0,0.0,11352.666666666666,1.0,27.1,101.0,0.76
BOT,Alfa Romeo,1,21,273.0,100.0,0.0,10958.0,0.0,27.1,100.75,0.9610000000000001
OCO,Alpine,1,22,287.6666666666667,100.0,0.0,11067.666666666666,0.0,27.1,98.844,0.76
PER,Red Bull Racing,1,22,289.0,100.0,0.0,11380.666666666666,0.0,27.1,98.485,0.76
NOR,McLaren,1,24,230.66666666666666,0.0,100.0,10487.0,0.0,27.1,94.844,0.76
TSU,AlphaTauri,1,23,287.0,33.333333333333336,33.333333333333336,11112.333333333334,0.0,27.1,96.20300000000002,0.76
GAS,Alpine,1,22,286.0,100.0,0.0,10882.0,0.0,27.1,96.95300000000002,0.76
STR,Aston Martin,1,22,283.0,99.0,0.0,10555.0,1.0,27.1,99.07800000000002,0.681
ZHO,Alfa Romeo,1,21,277.0,100.0,0.0,11105.5,0.0,27.1,101.297,0.881
HUL,Haas F1 Team,1,22,282.3333333333333,100.0,0.0,11339.333333333334,0.0,27.1,99.82800000000002,0.681
MAG,Haas F1 Team,1,21,269.0,99.0,0.0,10793.333333333334,0.0,27.1,101.985,0.681
HAM,Mercedes,1,23,284.3333333333333,100.0,0.0,11720.0,0.0,27.1,97.67199999999998,0.681
RUS,Mercedes,1,24,205.75,0.0,100.0,10047.75,0.0,27.1,95.235,0.881
VER,Red Bull Racing,1,25,124.16666666666667,0.0,83.33333333333333,8577.833333333334,0.0,27.1,92.594,1.401
SAR,Williams,1,21,274.75,100.0,0.0,11407.0,1.0,27.1,102.485,0.881
ALO,Aston Martin,1,24,232.5,0.0,100.0,10656.5,0.0,27.1,96.516,0.881
LEC,Ferrari,1,25,125.33333333333333,0.5,83.33333333333333,8831.666666666666,0.0,27.1,93.485,1.48
SAI,Ferrari,1,22,275.3333333333333,100.0,0.0,11116.0,0.0,27.1,100.17199999999998,0.601
TSU,AlphaTauri,1,24,220.25,0.0,100.0,10819.75,0.0,27.1,96.203,0.921
OCO,Alpine,1,23,294.5,100.0,0.0,11286.5,0.0,27.1,98.844,0.401
PER,Red Bull Racing,1,23,290.0,100.0,0.0,11458.5,0.0,27.1,98.485,0.401
NOR,McLaren,1,25,154.4,0.0,100.0,10616.0,0.0,27.1,94.844,1.28
PIA,McLaren,1,25,129.8,0.0,100.0,8904.4,0.0,27.1,94.328,1.28
ALB,Williams,1,21,279.0,100.0,0.0,11587.5,1.0,27.1,101.0,0.401
GAS,Alpine,1,23,289.5,100.0,0.0,11140.0,0.0,27.1,96.953,0.401
RIC,AlphaTauri,1,22,280.3333333333333,100.0,0.0,11103.666666666666,0.0,27.1,100.391,0.761
HUL,Haas F1 Team,1,23,280.3333333333333,48.0,66.66666666666667,11042.333333333334,0.0,27.1,99.82800000000002,0.72
BOT,Alfa Romeo,1,22,277.5,100.0,0.0,11143.5,0.0,27.1,100.75,0.56
MAG,Haas F1 Team,1,22,276.6666666666667,99.0,0.0,11147.333333333334,0.0,27.1,101.985,0.72
HAM,Mercedes,1,24,277.3333333333333,67.66666666666667,66.66666666666667,11476.0,0.0,27.1,97.67199999999998,0.72
STR,Aston Martin,1,23,290.0,99.0,0.0,10655.0,1.0,27.1,99.078,0.56
ZHO,Alfa Romeo,1,22,286.5,100.0,0.0,11448.0,0.0,27.1,101.297,0.52
ALB,Williams,1,22,283.3333333333333,100.0,0.0,10885.666666666666,1.0,27.1,101.0,0.879
OCO,Alpine,1,24,268.6666666666667,28.666666666666668,100.0,10217.0,0.0,27.1,98.844,0.879
PER,Red Bull Racing,1,24,267.3333333333333,33.333333333333336,66.66666666666667,10933.666666666666,0.0,27.1,98.485,0.879
SAI,Ferrari,1,23,284.5,99.5,0.0,11378.5,0.0,27.1,100.172,0.52
RUS,Mercedes,1,25,132.5,0.0,75.0,8759.0,0.0,27.1,95.235,1.879
GAS,Alpine,1,24,268.0,1.6666666666666667,66.66666666666667,10453.666666666666,0.0,27.1,96.95300000000002,0.879
ALO,Aston Martin,1,25,165.66666666666666,0.0,100.0,9831.0,0.0,27.1,96.516,0.879
SAR,Williams,1,22,281.0,100.0,0.0,11660.0,1.0,27.1,102.485,0.52
BOT,Alfa Romeo,1,23,282.0,100.0,0.0,11278.5,0.0,27.1,100.75,0.519
RIC,AlphaTauri,1,23,289.5,100.0,0.0,11375.5,0.0,27.1,100.391,0.519
STR,Aston Martin,1,24,280.0,27.5,100.0,10215.0,1.0,27.1,99.078,0.519
SAI,Ferrari,1,24,288.0,100.0,0.0,11546.0,0.0,27.1,100.172,0.359
TSU,AlphaTauri,1,25,119.75,0.0,100.0,8223.5,0.0,27.1,96.203,1.679
SAR,Williams,1,23,281.0,100.0,0.0,11826.0,1.0,27.1,102.485,0.359
HAM,Mercedes,1,25,221.0,0.0,100.0,9510.0,0.0,27.1,97.672,0.359
ZHO,Alfa Romeo,1,23,290.0,100.0,0.0,11628.0,0.0,27.1,101.297,0.359
VER,Red Bull Racing,1,26,111.75,46.0,0.0,8357.25,0.0,27.1,92.594,1.679
HUL,Haas F1 Team,1,24,262.0,0.0,100.0,10389.0,0.0,27.1,99.828,0.359
MAG,Haas F1 Team,1,23,283.0,99.0,0.0,11371.0,0.0,27.1,101.985,0.359
LEC,Ferrari,1,26,107.25,60.5,0.0,8493.5,0.0,27.1,93.485,1.6400000000000001
NOR,McLaren,1,26,102.0,17.4,0.0,9063.8,0.0,27.1,94.844,1.84
RIC,AlphaTauri,1,25,222.8,0.0,100.0,10532.6,0.0,27.1,100.391,1.84
SAR,Williams,1,24,258.5,11.5,50.0,10712.5,1.0,27.1,102.485,1.16
HUL,Haas F1 Team,1,25,148.6,0.0,100.0,9852.6,0.0,27.1,99.828,1.84
GAS,Alpine,1,25,148.66666666666666,0.0,100.0,10083.333333333334,0.0,27.1,96.95300000000002,1.32
ALO,Aston Martin,1,26,105.33333333333333,4.833333333333333,66.66666666666667,8701.0,0.0,27.1,96.516,2.2
PER,Red Bull Racing,1,25,141.0,0.0,100.0,9877.0,0.0,27.1,98.485,1.32
ZHO,Alfa Romeo,1,24,298.0,0.0,100.0,10778.0,0.0,27.1,101.297,1.0
OCO,Alpine,1,25,167.5,0.0,100.0,10212.5,0.0,27.1,98.844,1.16
HAM,Mercedes,1,26,113.42857142857143,0.0,100.0,8922.57142857143,0.0,27.1,97.672,2.4
PIA,McLaren,1,26,103.6,37.6,0.0,7621.2,0.0,27.1,94.328,1.84
MAG,Haas F1 Team,1,24,265.5,0.0,100.0,10649.0,0.0,27.1,101.985,1.16
SAI,Ferrari,1,25,249.0,2.3333333333333335,100.0,9742.666666666666,0.0,27.1,100.17199999999998,1.32
STR,Aston Martin,1,25,186.0,0.0,100.0,9575.666666666666,1.0,27.1,99.07800000000002,1.32
ALB,Williams,1,24,275.3333333333333,0.0,100.0,9833.666666666666,1.0,27.1,101.0,1.32
BOT,Alfa Romeo,1,25,256.25,3.5,100.0,10000.25,0.0,27.1,100.75,1.6400000000000001
RUS,Mercedes,1,26,102.71428571428571,34.0,0.0,7770.714285714285,0.0,27.1,95.235,1.84
ZHO,Alfa Romeo,1,25,263.0,0.0,100.0,10047.0,0.0,27.1,101.297,0.8400000000000001
MAG,Haas F1 Team,1,25,226.0,0.0,100.0,9620.0,0.0,27.1,101.985,0.68
OCO,Alpine,1,26,122.83333333333333,0.16666666666666666,100.0,7889.166666666667,0.0,27.1,98.844,1.6800000000000002
SAR,Williams,1,25,236.0,0.0,100.0,9525.0,1.0,27.1,102.485,0.68
GAS,Alpine,1,26,98.28571428571429,6.0,71.42857142857143,8497.42857142857,0.0,27.1,96.953,1.96
ALB,Williams,1,25,183.0,0.0,100.0,8778.5,1.0,27.1,101.0,1.08
SAI,Ferrari,1,26,167.5,0.0,100.0,9371.75,0.0,27.1,100.172,1.08
