Driver,driver_id,Team,team_id,compound_id,LapNumber,micro_sector,Speed,Throttle,Brake,rpm,AirTemp,TrackTemp,TyreLife,TimeSeconds,LapTimeSeconds,log_time,log_lap_time
RUS,4,Mercedes,2,3,19,28,100.14285714285714,15.857142857142858,28.571428571428573,7254.857142857143,26.7,32.6,4,1.84,90.35800000000002,0.6097655716208943,4.503779557667377
RUS,4,Mercedes,2,3,19,29,128.8,77,0,9768.6,26.7,32.6,4,1.481,90.358,0.3927175352856618,4.503779557667377
RUS,4,Mercedes,2,3,19,30,175,100,0,11255.333333333334,26.7,32.6,4,1,90.358,0,4.503779557667377
RUS,4,Mercedes,2,3,19,31,207.33333333333337,100,0,11247,26.7,32.6,4,0.8,90.358,-0.2231435513142097,4.503779557667377
RUS,4,Mercedes,2,3,19,32,231,100,0,10879.75,26.7,32.6,4,1,90.358,0,4.503779557667377
RUS,4,Mercedes,2,3,19,33,248,100,0,11007,26.7,32.6,4,0.639,90.358,-0.44785082460460224,4.503779557667377
RUS,4,Mercedes,2,3,19,34,259.5,100,0,10756,26.7,32.6,4,0.64,90.358,-0.4462871026284195,4.503779557667377
RUS,4,Mercedes,2,3,19,35,269.6666666666667,100,0,11214.666666666666,26.7,32.6,4,0.72,90.358,-0.3285040669720361,4.503779557667377
RUS,4,Mercedes,2,3,19,36,278,100,0,11519.666666666666,26.7,32.6,4,0.76,90.358,-0.2744368457017603,4.503779557667377
RUS,4,Mercedes,2,3,19,37,284,100,0,10714.666666666666,26.7,32.6,4,0.641,90.358,-0.444725822061467,4.503779557667377
RUS,4,Mercedes,2,3,19,38,291,100,0,10723.5,26.7,32.6,4,0.6,90.358,-0.5108256237659907,4.503779557667377
RUS,4,Mercedes,2,3,19,39,294.6666666666667,100,0,10859.666666666666,26.7,32.6,4,0.6799999999999999,90.358,-0.3856624808119848,4.503779557667377
RUS,4,Mercedes,2,3,19,40,299,100,0,10990.5,26.7,32.6,4,0.52,90.358,-0.6539264674066639,4.503779557667377
RUS,4,Mercedes,2,3,19,41,300.6666666666667,100,0,11048.666666666666,26.7,32.6,4,0.72,90.358,-0.3285040669720361,4.503779557667377
RUS,4,Mercedes,2,3,19,42,302.5,100,0,11139,26.7,32.6,4,0.52,90.358,-0.6539264674066639,4.503779557667377
RUS,4,Mercedes,2,3,19,43,304.6666666666667,100,0,11202.333333333334,26.7,32.6,4,0.879,90.358,-0.12897038129696006,4.503779557667377
RUS,4,Mercedes,2,3,19,44,307,100,0,11258,26.7,32.5,4,0.48,90.358,-0.7339691750802004,4.503779557667377
RUS,4,Mercedes,2,3,19,45,307,100,0,11308,26.7,32.5,4,0.36,90.358,-1.0216512475319814,4.503779557667377
RUS,4,Mercedes,2,3,19,46,308.5,100,0,11321,26.7,32.5,4,0.8400000000000001,90.358,-0.17435338714477766,4.503779557667377
RUS,4,Mercedes,2,3,19,47,308,96,0,11280.5,26.7,32.5,4,0.5609999999999999,90.358,-0.5780343734594409,4.503779557667377
RUS,4,Mercedes,2,3,19,48,295,0,0,10683.5,26.7,32.5,4,0.76,90.358,-0.2744368457017603,4.503779557667377
RUS,4,Mercedes,2,3,19,49,226.75,0,100,8334,26.7,32.5,4,0.88,90.358,-0.12783337150988489,4.503779557667377
RUS,4,Mercedes,2,3,19,50,129,0,100,7999.5,26.7,32.5,4,1.52,90.358,0.41871033485818504,4.503779557667377
RUS,4,Mercedes,2,3,19,51,70.9,15.3,40,6024.4,26.7,32.5,4,2.479,90.358,0.9078552530530535,4.503779557667377
RUS,4,Mercedes,2,3,19,52,96.375,35,0,7566.625,26.7,32.5,4,1.961,90.358,0.6734545472142093,4.503779557667377
RUS,4,Mercedes,2,3,19,53,130.6,82.2,0,10093.6,26.7,32.5,4,1.16,90.358,0.14842000511827322,4.503779557667377
RUS,4,Mercedes,2,3,19,54,188,100,0,11006.5,26.7,32.5,4,1.28,90.358,0.2468600779315258,4.503779557667377
RUS,4,Mercedes,2,3,19,55,214.66666666666663,100,0,11134,26.7,32.5,4,0.759,90.358,-0.27575350158650713,4.503779557667377
RUS,4,Mercedes,2,3,19,56,237.25,100,0,11218.75,26.7,32.5,4,0.84,90.358,-0.1743533871447778,4.503779557667377
RUS,4,Mercedes,2,3,19,57,253,100,0,10997.666666666666,26.7,32.5,4,0.8,90.358,-0.2231435513142097,4.503779557667377
RUS,4,Mercedes,2,3,19,58,265.5,100,0,11066.5,26.7,32.5,4,0.64,90.358,-0.4462871026284195,4.503779557667377
RUS,4,Mercedes,2,3,19,59,274.5,100,0,11354,26.7,32.5,4,0.681,90.358,-0.3841929728326246,4.503779557667377
RUS,4,Mercedes,2,3,19,60,281,100,0,11244.666666666666,26.7,32.5,4,0.72,90.358,-0.3285040669720361,4.503779557667377
RUS,4,Mercedes,2,3,19,61,287.5,100,0,10593.5,26.7,32.5,4,0.48,90.358,-0.7339691750802004,4.503779557667377
RUS,4,Mercedes,2,3,19,62,292.3333333333333,100,0,10758,26.7,32.5,4,0.8,90.358,-0.2231435513142097,4.503779557667377
RUS,4,Mercedes,2,3,19,63,297,100,0,10944,26.7,32.5,4,0.44,90.358,-0.8209805520698302,4.503779557667377
RUS,4,Mercedes,2,3,19,64,300.5,100,0,11047.75,26.7,32.5,4,0.8400000000000001,90.358,-0.17435338714477766,4.503779557667377
RUS,4,Mercedes,2,3,19,65,301.5,100,0,11056,26.7,32.5,4,0.559,90.358,-0.5816058058270378,4.503779557667377
RUS,4,Mercedes,2,3,19,66,301,100,0,11061.666666666666,26.7,32.5,4,0.64,90.358,-0.4462871026284195,4.503779557667377
RUS,4,Mercedes,2,3,19,67,301,100,0,11073.5,26.7,32.5,4,0.56,90.358,-0.579818495252942,4.503779557667377
RUS,4,Mercedes,2,3,19,68,284,33.333333333333336,66.66666666666667,10435,26.7,32.5,4,0.8,90.358,-0.2231435513142097,4.503779557667377
RUS,4,Mercedes,2,3,19,69,215.5,0,100,10284.5,26.7,32.5,4,0.7210000000000001,90.358,-0.32711614169718783,4.503779557667377
RUS,4,Mercedes,2,3,19,70,184.25,0,50,9639.25,26.7,32.5,4,0.96,90.358,-0.040821994520255166,4.503779557667377
RUS,4,Mercedes,2,3,19,71,158.16666666666666,10.166666666666666,0,9209.333333333334,26.7,32.5,4,1.4400000000000002,90.358,0.36464311358790935,4.503779557667377
RUS,4,Mercedes,2,3,19,72,157.33333333333334,65,0,10060,26.7,32.5,4,1.08,90.358,0.0769610411361284,4.503779557667377
RUS,4,Mercedes,2,3,19,73,178.75,83,0,10855,26.7,32.5,4,0.959,90.358,-0.04186420409869887,4.503779557667377
RUS,4,Mercedes,2,3,19,74,202.5,91.75,0,11142,26.7,32.5,4,1,90.358,0,4.503779557667377
RUS,4,Mercedes,2,3,19,75,219.5,100,0,11342,26.7,32.5,4,0.801,90.358,-0.22189433191377778,4.503779557667377
RUS,4,Mercedes,2,3,19,76,236,100,0,11167.666666666666,26.7,32.5,4,0.84,90.358,-0.1743533871447778,4.503779557667377
RUS,4,Mercedes,2,3,19,77,244.33333333333337,100,0,11125,26.7,32.5,4,0.64,90.358,-0.4462871026284195,4.503779557667377
RUS,4,Mercedes,2,3,19,78,265.3333333333333,100,0,11026.333333333334,26.7,32.5,4,0.8400000000000001,90.358,-0.17435338714477766,4.503779557667377
RUS,4,Mercedes,2,3,19,79,270.25,85.25,0,11146.25,26.7,32.5,4,0.68,90.358,-0.3856624808119846,4.503779557667377
RUS,4,Mercedes,2,3,19,80,265,57,0,10917.333333333334,26.7,32.5,4,0.76,90.358,-0.2744368457017603,4.503779557667377
RUS,4,Mercedes,2,3,19,81,254,0,0,10495,26.7,32.5,4,0.36,90.358,-1.0216512475319814,4.503779557667377
RUS,4,Mercedes,2,3,19,82,202,0,75,8806.25,26.7,32.5,4,1.279,90.358,0.24607852259670557,4.503779557667377
RUS,4,Mercedes,2,3,19,83,138.5,0,100,9188.5,26.7,32.5,4,1.361,90.358,0.30821972366932904,4.503779557667377
RUS,4,Mercedes,2,3,19,84,105.5,35.125,12.5,7940.125,26.7,32.5,4,1.92,90.358,0.6523251860396901,4.503779557667377
RUS,4,Mercedes,2,3,19,85,131.4,40.4,0,9660.4,26.7,32.5,4,1.4,90.358,0.3364722366212129,4.503779557667377
RUS,4,Mercedes,2,3,19,86,136.6,55.2,0,10210,26.7,32.5,4,1.279,90.358,0.24607852259670557,4.503779557667377
RUS,4,Mercedes,2,3,19,87,144,20.5,0,8895,26.7,32.5,4,1.16,90.358,0.14842000511827322,4.503779557667377
RUS,4,Mercedes,2,3,19,88,143.2,53.6,0,9133.8,26.7,32.5,4,1.441,90.358,0.3653373170173851,4.503779557667377
RUS,4,Mercedes,2,3,19,89,170,86.75,0,10918.5,26.7,32.5,4,1.04,90.358,0.03922071315328133,4.503779557667377
RUS,4,Mercedes,2,3,19,90,201.25,100,0,11276,26.7,32.5,4,0.8800000000000001,90.358,-0.12783337150988477,4.503779557667377
RUS,4,Mercedes,2,3,19,91,226.75,100,0,11219.75,26.7,32.5,4,0.88,90.358,-0.12783337150988489,4.503779557667377
RUS,4,Mercedes,2,3,19,92,239.25,92.75,0,11265.75,26.7,32.5,4,0.88,90.358,-0.12783337150988489,4.503779557667377
RUS,4,Mercedes,2,3,19,93,239.66666666666663,62.333333333333336,0,11316.666666666666,26.7,32.5,4,0.559,90.358,-0.5816058058270378,4.503779557667377
RUS,4,Mercedes,2,3,19,94,238.33333333333337,81,0,11335,26.7,32.5,4,0.88,90.358,-0.12783337150988489,4.503779557667377
RUS,4,Mercedes,2,3,19,95,242.66666666666663,60.333333333333336,0,11464.666666666666,26.7,32.5,4,0.7210000000000001,90.358,-0.32711614169718783,4.503779557667377
RUS,4,Mercedes,2,3,19,96,186.33333333333337,0,100,10035,26.7,32.5,4,1.28,90.358,0.2468600779315258,4.503779557667377
RUS,4,Mercedes,2,3,19,97,130.4,4,40,7970.6,26.7,32.5,4,1.48,90.358,0.3920420877760237,4.503779557667377
RUS,4,Mercedes,2,3,19,98,128,60.5,0,8527,26.7,32.5,4,1.2000000000000002,90.358,0.1823215567939548,4.503779557667377
RUS,4,Mercedes,2,3,19,99,167.66666666666666,96,0,10646.333333333334,26.7,32.5,4,1.1989999999999998,90.358,0.18148787604537706,4.503779557667377
RUS,4,Mercedes,2,3,19,100,205.75,100,0,11398.75,26.7,32.5,4,1.04,90.358,0.03922071315328133,4.503779557667377
RUS,4,Mercedes,2,3,20,1,234,100,0,11112.75,26.7,32.5,5,0.6079999999999859,90.088,-0.49758039701599327,4.500786970394724
RUS,4,Mercedes,2,3,20,2,251.66666666666663,100,0,10999.666666666666,26.7,32.5,5,0.8400000000000001,90.088,-0.17435338714477766,4.500786970394724
RUS,4,Mercedes,2,3,20,3,261.5,100,0,10883.5,26.7,32.5,5,0.6000000000000001,90.088,-0.5108256237659905,4.500786970394724
RUS,4,Mercedes,2,3,20,4,270,100,0,11145.5,26.7,32.5,5,0.76,90.088,-0.2744368457017603,4.500786970394724
RUS,4,Mercedes,2,3,20,5,272,47,0,11181,26.7,32.5,5,0.64,90.088,-0.4462871026284195,4.500786970394724
RUS,4,Mercedes,2,3,20,6,242.33333333333337,0,66.66666666666667,10094,26.7,32.5,5,0.8,90.088,-0.2231435513142097,4.500786970394724
RUS,4,Mercedes,2,3,20,7,172,0,80,9829.6,26.7,32.6,5,1.319,90.088,0.2768738737351775,4.500786970394724
RUS,4,Mercedes,2,3,20,8,149.5,45.25,0,9432,26.7,32.6,5,1.161,90.088,0.14928170271575447,4.500786970394724
RUS,4,Mercedes,2,3,20,9,172.8,93.8,0,10941.8,26.7,32.6,5,1.08,90.088,0.0769610411361284,4.500786970394724
RUS,4,Mercedes,2,3,20,10,205.66666666666663,100,0,11344,26.7,32.6,5,0.72,90.088,-0.3285040669720361,4.500786970394724
RUS,4,Mercedes,2,3,20,11,226.33333333333337,100,0,11113.333333333334,26.7,32.6,5,0.8400000000000001,90.088,-0.17435338714477766,4.500786970394724
RUS,4,Mercedes,2,3,20,12,234,76.25,0,11066.75,26.7,32.6,5,0.8400000000000001,90.088,-0.17435338714477766,4.500786970394724
RUS,4,Mercedes,2,3,20,13,236,84,0,11266.25,26.7,32.6,5,0.88,90.088,-0.12783337150988489,4.500786970394724
RUS,4,Mercedes,2,3,20,14,245.25,95.75,0,10925.75,26.7,32.6,5,0.879,90.088,-0.12897038129696006,4.500786970394724
RUS,4,Mercedes,2,3,20,15,251.75,77.25,0,10440.5,26.7,32.6,5,0.76,90.088,-0.2744368457017603,4.500786970394724
RUS,4,Mercedes,2,3,20,16,251,83.33333333333333,0,10487.333333333334,26.7,32.6,5,0.641,90.088,-0.444725822061467,4.500786970394724
RUS,4,Mercedes,2,3,20,17,254.66666666666663,91,0,10644.333333333334,26.7,32.6,5,0.64,90.088,-0.4462871026284195,4.500786970394724
RUS,4,Mercedes,2,3,20,18,260,98.33333333333331,0,10882.333333333334,26.7,32.6,5,0.8,90.088,-0.2231435513142097,4.500786970394724
RUS,4,Mercedes,2,3,20,19,266,100,0,11080,26.7,32.6,5,0.6799999999999999,90.088,-0.3856624808119848,4.500786970394724
RUS,4,Mercedes,2,3,20,20,275,100,0,11422,26.7,32.6,5,0.72,90.088,-0.3285040669720361,4.500786970394724
RUS,4,Mercedes,2,3,20,21,279,100,0,11520.5,26.7,32.6,5,0.56,90.088,-0.579818495252942,4.500786970394724
RUS,4,Mercedes,2,3,20,22,283.6666666666667,100,0,10453.333333333334,26.7,32.6,5,0.76,90.088,-0.2744368457017603,4.500786970394724
RUS,4,Mercedes,2,3,20,23,287.5,100,0,10559,26.7,32.6,5,0.64,90.088,-0.4462871026284195,4.500786970394724
RUS,4,Mercedes,2,3,20,24,288.3333333333333,33.333333333333336,0,10555.333333333334,26.7,32.6,5,0.759,90.088,-0.27575350158650713,4.500786970394724
RUS,4,Mercedes,2,3,20,25,272,0,50,9974.5,26.7,32.6,5,0.641,90.088,-0.444725822061467,4.500786970394724
RUS,4,Mercedes,2,3,20,26,200.5,0,100,8507.75,26.7,32.6,5,1,90.088,0,4.500786970394724
RUS,4,Mercedes,2,3,20,27,122.71428571428572,0,85.71428571428571,8385.142857142857,26.7,32.6,5,1.64,90.088,0.494696241836107,4.500786970394724
RUS,4,Mercedes,2,3,20,28,101.14285714285714,31.428571428571427,0,7526,26.7,32.6,5,1.88,90.088,0.6312717768418578,4.500786970394724
RUS,4,Mercedes,2,3,20,29,139.25,81.5,0,10426,26.7,32.6,5,1.159,90.088,0.1475575643576147,4.500786970394724
RUS,4,Mercedes,2,3,20,30,188.4,100,0,10855,26.7,32.6,5,1.161,90.088,0.14928170271575447,4.500786970394724
RUS,4,Mercedes,2,3,20,31,218.66666666666663,100,0,11365,26.7,32.6,5,0.72,90.088,-0.3285040669720361,4.500786970394724
RUS,4,Mercedes,2,3,20,32,235,100,0,11150.5,26.7,32.6,5,0.8400000000000001,90.088,-0.17435338714477766,4.500786970394724
RUS,4,Mercedes,2,3,20,33,249,100,0,11311,26.7,32.6,5,0.44,90.088,-0.8209805520698302,4.500786970394724
RUS,4,Mercedes,2,3,20,34,263.3333333333333,100,0,10902,26.7,32.6,5,1.08,90.088,0.0769610411361284,4.500786970394724
RUS,4,Mercedes,2,3,20,35,272,100,0,11278.333333333334,26.7,32.6,5,0.6,90.088,-0.5108256237659907,4.500786970394724
RUS,4,Mercedes,2,3,20,36,280.6666666666667,100,0,10992.666666666666,26.7,32.6,5,0.76,90.088,-0.2744368457017603,4.500786970394724
RUS,4,Mercedes,2,3,20,37,286,100,0,10537,26.7,32.6,5,0.48,90.088,-0.7339691750802004,4.500786970394724
RUS,4,Mercedes,2,3,20,38,290.5,100,0,10683.5,26.7,32.6,5,0.56,90.088,-0.579818495252942,4.500786970394724
RUS,4,Mercedes,2,3,20,39,294.3333333333333,100,0,10866.333333333334,26.7,32.6,5,0.8,90.088,-0.2231435513142097,4.500786970394724
RUS,4,Mercedes,2,3,20,40,299,100,0,10963.666666666666,26.7,32.6,5,0.68,90.088,-0.3856624808119846,4.500786970394724
RUS,4,Mercedes,2,3,20,41,300,100,0,11003.5,26.7,32.6,5,0.48,90.088,-0.7339691750802004,4.500786970394724
RUS,4,Mercedes,2,3,20,42,303,100,0,11078.666666666666,26.7,32.6,5,0.8,90.088,-0.2231435513142097,4.500786970394724
RUS,4,Mercedes,2,3,20,43,304.5,100,0,11171.5,26.7,32.6,5,0.56,90.088,-0.579818495252942,4.500786970394724
RUS,4,Mercedes,2,3,20,44,305.5,100,0,11233.5,26.7,32.6,5,0.4,90.088,-0.916290731874155,4.500786970394724
RUS,4,Mercedes,2,3,20,45,307.3333333333333,100,0,11288,26.7,32.6,5,0.8,90.088,-0.2231435513142097,4.500786970394724
RUS,4,Mercedes,2,3,20,46,309.6666666666667,100,0,11348,26.7,32.6,5,0.72,90.088,-0.3285040669720361,4.500786970394724
RUS,4,Mercedes,2,3,20,47,304.5,0,0,11288,26.7,32.6,5,0.48,90.088,-0.7339691750802004,4.500786970394724
RUS,4,Mercedes,2,3,20,48,290,0,50,10541,26.7,32.6,5,0.68,90.088,-0.3856624808119846,4.500786970394724
RUS,4,Mercedes,2,3,20,49,227.33333333333337,0,100,8512,26.7,32.6,5,0.759,90.088,-0.27575350158650713,4.500786970394724
RUS,4,Mercedes,2,3,20,50,107.75,0,100,7481.875,26.7,32.6,5,2.121,90.088,0.7518876755825454,4.500786970394724
RUS,4,Mercedes,2,3,20,51,75.3,23.7,0,6524.6,26.7,32.6,5,2.48,90.088,0.9082585601768908,4.500786970394724
RUS,4,Mercedes,2,3,20,52,108,49.5,0,8288.833333333334,26.7,32.6,5,1.879,90.088,0.6307397204313283,4.500786970394724
RUS,4,Mercedes,2,3,20,53,167.66666666666666,100,0,11179,26.7,32.6,5,1.001,90.088,9.995003330834232e-4,4.500786970394724
RUS,4,Mercedes,2,3,20,54,199.5,100,0,10935.75,26.7,32.6,5,1,90.088,0,4.500786970394724
RUS,4,Mercedes,2,3,20,55,228.33333333333337,100,0,10652.333333333334,26.7,32.6,5,0.88,90.088,-0.12783337150988489,4.500786970394724
RUS,4,Mercedes,2,3,20,56,245,100,0,11567.5,26.7,32.6,5,0.6000000000000001,90.088,-0.5108256237659905,4.500786970394724
RUS,4,Mercedes,2,3,20,57,258,100,0,10749,26.7,32.6,5,0.76,90.088,-0.2744368457017603,4.500786970394724
RUS,4,Mercedes,2,3,20,58,268.3333333333333,100,0,11138.333333333334,26.7,32.6,5,0.76,90.088,-0.2744368457017603,4.500786970394724
RUS,4,Mercedes,2,3,20,59,277,100,0,11508.333333333334,26.7,32.6,5,0.72,90.088,-0.3285040669720361,4.500786970394724
RUS,4,Mercedes,2,3,20,60,283,100,0,11078,26.7,32.6,5,0.52,90.088,-0.6539264674066639,4.500786970394724
RUS,4,Mercedes,2,3,20,61,288.6666666666667,100,0,10657.666666666666,26.7,32.6,5,0.76,90.088,-0.2744368457017603,4.500786970394724
RUS,4,Mercedes,2,3,20,62,294.5,100,0,10838,26.7,32.6,5,0.6000000000000001,90.088,-0.5108256237659905,4.500786970394724
RUS,4,Mercedes,2,3,20,63,298,100,0,10942.333333333334,26.7,32.6,5,0.64,90.088,-0.4462871026284195,4.500786970394724
RUS,4,Mercedes,2,3,20,64,301,100,0,11076.333333333334,26.7,32.6,5,0.72,90.088,-0.3285040669720361,4.500786970394724
RUS,4,Mercedes,2,3,20,65,303,100,0,11137.5,26.7,32.6,5,0.36,90.088,-1.0216512475319814,4.500786970394724
RUS,4,Mercedes,2,3,20,66,304,100,0,11165,26.7,32.6,5,0.6799999999999999,90.088,-0.3856624808119848,4.500786970394724
RUS,4,Mercedes,2,3,20,67,300.5,50,0,11083.5,26.7,32.6,5,0.68,90.088,-0.3856624808119846,4.500786970394724
RUS,4,Mercedes,2,3,20,68,257.6666666666667,0,100,9710.333333333334,26.7,32.6,5,0.8400000000000001,90.088,-0.17435338714477766,4.500786970394724
RUS,4,Mercedes,2,3,20,69,202.75,0,100,9578.75,26.7,32.6,5,0.96,90.088,-0.040821994520255166,4.500786970394724
RUS,4,Mercedes,2,3,20,70,168.33333333333334,0,100,9112.333333333334,26.7,32.6,5,1,90.088,0,4.500786970394724
RUS,4,Mercedes,2,3,20,71,151.33333333333334,31.833333333333332,0,9429.666666666666,26.7,32.6,5,1.48,90.088,0.3920420877760237,4.500786970394724
RUS,4,Mercedes,2,3,20,72,161.8,69.4,0,10278.6,26.7,32.6,5,1.08,90.088,0.0769610411361284,4.500786970394724
RUS,4,Mercedes,2,3,20,73,182.33333333333337,84.33333333333333,0,11573,26.7,32.6,5,0.68,90.088,-0.3856624808119846,4.500786970394724
RUS,4,Mercedes,2,3,20,74,206.5,94.5,0,11320.5,26.7,32.6,5,1,90.088,0,4.500786970394724
RUS,4,Mercedes,2,3,20,75,225.33333333333337,100,0,11215.666666666666,26.7,32.6,5,0.92,90.088,-0.08338160893905101,4.500786970394724
RUS,4,Mercedes,2,3,20,76,240,100,0,11421.5,26.7,32.6,5,0.88,90.088,-0.12783337150988489,4.500786970394724
RUS,4,Mercedes,2,3,20,77,252,100,0,11231,26.7,32.6,5,0.6799999999999999,90.088,-0.3856624808119848,4.500786970394724
RUS,4,Mercedes,2,3,20,78,254,100,0,10711.5,26.7,32.6,5,0.64,90.088,-0.4462871026284195,4.500786970394724
RUS,4,Mercedes,2,3,20,79,270,78,0,11174.5,26.7,32.6,5,0.64,90.088,-0.4462871026284195,4.500786970394724
RUS,4,Mercedes,2,3,20,80,260.6666666666667,48,0,10687.333333333334,26.7,32.6,5,0.96,90.088,-0.040821994520255166,4.500786970394724
RUS,4,Mercedes,2,3,20,81,232,20.75,50,9500,26.7,32.6,5,0.8800000000000001,90.088,-0.12783337150988477,4.500786970394724
RUS,4,Mercedes,2,3,20,82,176.5,0,100,8734,26.7,32.6,5,0.96,90.088,-0.040821994520255166,4.500786970394724
RUS,4,Mercedes,2,3,20,83,118.85714285714286,5,71.42857142857143,8049.571428571428,26.7,32.6,5,1.6,90.088,0.47000362924573563,4.500786970394724
RUS,4,Mercedes,2,3,20,84,115.6,58.4,0,8671.2,26.7,32.6,5,1.48,90.088,0.3920420877760237,4.500786970394724
RUS,4,Mercedes,2,3,20,85,137,36.6,0,10037.8,26.7,32.6,5,1.36,90.088,0.3074846997479607,4.500786970394724
RUS,4,Mercedes,2,3,20,86,141.25,52,0,10292.75,26.7,32.6,5,1.2,90.088,0.1823215567939546,4.500786970394724
RUS,4,Mercedes,2,3,20,87,141.2,18.4,0,8714,26.7,32.6,5,1.52,90.088,0.41871033485818504,4.500786970394724
RUS,4,Mercedes,2,3,20,88,150.8,78.6,0,9904.2,26.7,32.6,5,1.44,90.088,0.36464311358790924,4.500786970394724
RUS,4,Mercedes,2,3,20,89,191.33333333333337,100,0,11259,26.7,32.6,5,0.8400000000000001,90.088,-0.17435338714477766,4.500786970394724
RUS,4,Mercedes,2,3,20,90,219.33333333333337,100,0,11414.333333333334,26.7,32.6,5,1,90.088,0,4.500786970394724
RUS,4,Mercedes,2,3,20,91,236.5,100,0,11217,26.7,32.6,5,0.64,90.088,-0.4462871026284195,4.500786970394724
RUS,4,Mercedes,2,3,20,92,242.75,84.5,0,11469.5,26.7,32.6,5,0.88,90.088,-0.12783337150988489,4.500786970394724
RUS,4,Mercedes,2,3,20,93,242,70.5,0,11469,26.7,32.6,5,0.56,90.088,-0.579818495252942,4.500786970394724
RUS,4,Mercedes,2,3,20,94,242.5,83,0,11496,26.7,32.6,5,0.8400000000000001,90.088,-0.17435338714477766,4.500786970394724
RUS,4,Mercedes,2,3,20,95,239.66666666666663,55.333333333333336,33.333333333333336,11212.666666666666,26.7,32.6,5,0.8400000000000001,90.088,-0.17435338714477766,4.500786970394724
RUS,4,Mercedes,2,3,20,96,168.6,0,100,9392.4,26.7,32.6,5,1.16,90.088,0.14842000511827322,4.500786970394724
RUS,4,Mercedes,2,3,20,97,128,2.5,25,7822,26.7,32.6,5,1.12,90.088,0.11332868530700327,4.500786970394724
RUS,4,Mercedes,2,3,20,98,137,68.8,0,8875.8,26.7,32.6,5,1.76,90.088,0.5653138090500605,4.500786970394724
RUS,4,Mercedes,2,3,20,99,175.66666666666666,100,0,11572.333333333334,26.7,32.6,5,0.8400000000000001,90.088,-0.17435338714477766,4.500786970394724
RUS,4,Mercedes,2,3,20,100,211.5,100,0,11189.25,26.7,32.6,5,1.2,90.088,0.1823215567939546,4.500786970394724
RUS,4,Mercedes,2,3,21,1,239,100,0,11177.5,26.7,32.6,6,0.7179999999999979,90.118,-0.3312857099339159,4.501119922685738
RUS,4,Mercedes,2,3,21,2,252.66666666666663,100,0,10956,26.7,32.6,6,0.76,90.118,-0.2744368457017603,4.501119922685738
RUS,4,Mercedes,2,3,21,3,262,100,0,10927.5,26.7,32.6,6,0.561,90.118,-0.5780343734594406,4.501119922685738
RUS,4,Mercedes,2,3,21,4,270,100,0,11246,26.7,32.6,6,0.8390000000000001,90.118,-0.17554457251493077,4.501119922685738
RUS,4,Mercedes,2,3,21,5,271.3333333333333,33.333333333333336,0,11165.666666666666,26.7,32.6,6,0.64,90.118,-0.4462871026284195,4.501119922685738
RUS,4,Mercedes,2,3,21,6,235.66666666666663,0,100,9838.666666666666,26.7,32.6,6,0.8400000000000001,90.118,-0.17435338714477766,4.501119922685738
RUS,4,Mercedes,2,3,21,7,168.25,0,100,9976.75,26.7,32.6,6,1.08,90.118,0.0769610411361284,4.501119922685738
RUS,4,Mercedes,2,3,21,8,148.5,27,25,9315.5,26.7,32.6,6,1.16,90.118,0.14842000511827322,4.501119922685738
RUS,4,Mercedes,2,3,21,9,172,94,0,11185.25,26.7,32.6,6,1.16,90.118,0.14842000511827322,4.501119922685738
RUS,4,Mercedes,2,3,21,10,206.5,100,0,11308.5,26.7,32.6,6,1.001,90.118,9.995003330834232e-4,4.501119922685738
RUS,4,Mercedes,2,3,21,11,228.5,95,0,10886.5,26.7,32.6,6,0.799,90.118,-0.22439433321586233,4.501119922685738
RUS,4,Mercedes,2,3,21,12,236.5,76,0,11190.5,26.7,32.6,6,0.6799999999999999,90.118,-0.3856624808119848,4.501119922685738
RUS,4,Mercedes,2,3,21,13,237.5,76,0,11256.5,26.7,32.6,6,0.64,90.118,-0.4462871026284195,4.501119922685738
RUS,4,Mercedes,2,3,21,14,243.33333333333337,87.66666666666667,0,11491.333333333334,26.7,32.6,6,0.88,90.118,-0.12783337150988489,4.501119922685738
RUS,4,Mercedes,2,3,21,15,249.33333333333337,73,0,10584,26.7,32.6,6,0.8,90.118,-0.2231435513142097,4.501119922685738
RUS,4,Mercedes,2,3,21,16,246.66666666666663,72.33333333333333,0,10287.333333333334,26.7,32.6,6,0.7200000000000001,90.118,-0.32850406697203594,4.501119922685738
RUS,4,Mercedes,2,3,21,17,248.66666666666663,83.33333333333333,0,10393.666666666666,26.7,32.6,6,0.88,90.118,-0.12783337150988489,4.501119922685738
RUS,4,Mercedes,2,3,21,18,255,97.66666666666669,0,10656.333333333334,26.7,32.6,6,0.72,90.118,-0.3285040669720361,4.501119922685738
RUS,4,Mercedes,2,3,21,19,262,100,0,10910.333333333334,26.7,32.6,6,0.601,90.118,-0.5091603444469295,4.501119922685738
RUS,4,Mercedes,2,3,21,20,271.6666666666667,100,0,11236.333333333334,26.7,32.6,6,0.799,90.118,-0.22439433321586233,4.501119922685738
RUS,4,Mercedes,2,3,21,21,277.5,100,0,11484.5,26.7,32.6,6,0.56,90.118,-0.579818495252942,4.501119922685738
RUS,4,Mercedes,2,3,21,22,282.3333333333333,100,0,11247.333333333334,26.7,32.6,6,0.72,90.118,-0.3285040669720361,4.501119922685738
RUS,4,Mercedes,2,3,21,23,286.5,100,0,10549,26.7,32.6,6,0.48,90.118,-0.7339691750802004,4.501119922685738
