Year,Event,Session,Driver,Team,LapNumber,micro_sector,Speed,Throttle,TyreLife,AirTemp,LapTimeSeconds,TimeSeconds
2023,Abu Dhabi,R,PIA,McLaren,1,34,271.21062992000003,24.10031448,1.0,27.7,93.882,60.012
2023,Abu Dhabi,R,PIA,McLaren,1,35,180.0538729688889,0.4689926177777778,1.0,27.7,93.882,61.658375
2023,Abu Dhabi,R,PIA,McLaren,1,36,153.56309467225643,58.87041537350145,1.0,27.7,93.882,63.914
2023,Abu Dhabi,R,PIA,McLaren,1,37,200.88198443604395,98.43391606153847,1.0,27.7,93.882,65.957461538
2023,Abu Dhabi,R,PIA,McLaren,1,38,242.00239585322313,99.0,1.0,27.7,93.882,67.647272727
2023,Abu Dhabi,R,PIA,McLaren,1,39,258.5079611257156,99.0,1.0,27.7,93.882,68.978083333
2023,Abu Dhabi,R,PIA,McLaren,1,40,261.7167574192216,45.62250176,1.0,27.7,93.882,70.4095
2023,Abu Dhabi,R,PIA,McLaren,1,41,193.34740771047618,0.0,1.0,27.7,93.882,72.0435
2023,Abu Dhabi,R,PIA,McLaren,1,42,106.75505101969637,23.128708620609608,1.0,27.7,93.882,74.703615384
2023,Abu Dhabi,R,PIA,McLaren,1,43,127.22514413044733,34.604356643001445,1.0,27.7,93.882,77.716904761
2023,Abu Dhabi,R,PIA,McLaren,1,44,139.56758937680672,29.679600088739495,1.0,27.7,93.882,80.437823529
2023,Abu Dhabi,R,PIA,McLaren,1,45,179.61650399970586,94.22899539256301,1.0,27.7,93.882,82.6694375
2023,Abu Dhabi,R,PIA,McLaren,1,46,233.5696963878788,88.08750167272727,1.0,27.7,93.882,84.558090909
2023,Abu Dhabi,R,PIA,McLaren,1,47,233.81473057911688,50.57103828612987,1.0,27.7,93.882,85.8397
2023,Abu Dhabi,R,PIA,McLaren,1,48,224.66671914735932,50.93024468779221,1.0,27.7,93.882,87.539571428
2023,Abu Dhabi,R,PIA,McLaren,1,49,129.81415865651007,10.1920494848,1.0,27.7,93.882,89.82732
2023,Abu Dhabi,R,PIA,McLaren,1,50,151.64330742645276,87.75960018106443,1.0,27.7,93.882,92.23417647
2023,Abu Dhabi,R,PIA,McLaren,1,51,208.7340248768831,99.0,1.0,27.7,93.882,93.857285714
2023,Abu Dhabi,R,PIA,McLaren,2,0,237.98161817649373,99.0,2.0,27.7,91.075,0.792181818
2023,Abu Dhabi,R,PIA,McLaren,2,1,262.6278812422475,99.0,2.0,27.7,91.075,2.181636363
2023,Abu Dhabi,R,PIA,McLaren,2,2,276.57145852190473,81.05573293333333,2.0,27.7,91.075,3.518833333
2023,Abu Dhabi,R,PIA,McLaren,2,3,179.60920524235294,1.7657343811764705,2.0,27.7,91.075,5.182235294
2023,Abu Dhabi,R,PIA,McLaren,2,4,160.60433490951942,81.78963611259259,2.0,27.7,91.075,7.372111111
2023,Abu Dhabi,R,PIA,McLaren,2,5,217.65692981929695,98.99862646153846,2.0,27.7,91.075,9.297923076
2023,Abu Dhabi,R,PIA,McLaren,2,6,240.82107411948053,90.4070764051948,2.0,27.7,91.075,10.816454545
2023,Abu Dhabi,R,PIA,McLaren,2,7,254.96977233454544,88.62954661818182,2.0,27.7,91.075,12.34790909
2023,Abu Dhabi,R,PIA,McLaren,2,8,255.23266471384616,91.89317710769231,2.0,27.7,91.075,13.753230769
2023,Abu Dhabi,R,PIA,McLaren,2,9,266.05263796484246,99.0,2.0,27.7,91.075,15.14890909
2023,Abu Dhabi,R,PIA,McLaren,2,10,278.21652250618183,99.0,2.0,27.7,91.075,16.4956
2023,Abu Dhabi,R,PIA,McLaren,2,11,283.03843744,99.0,2.0,27.7,91.075,17.7505
2023,Abu Dhabi,R,PIA,McLaren,2,12,280.82000072,49.99500792,2.0,27.7,91.075,18.9698
2023,Abu Dhabi,R,PIA,McLaren,2,13,170.92651276453694,0.0,2.0,27.7,91.075,20.747823529
2023,Abu Dhabi,R,PIA,McLaren,2,14,109.17507818253968,35.12086531746032,2.0,27.7,91.075,23.503083333
2023,Abu Dhabi,R,PIA,McLaren,2,15,178.97773588825396,98.44380885333334,2.0,27.7,91.075,26.0538
2023,Abu Dhabi,R,PIA,McLaren,2,16,232.72878754938776,99.0,2.0,27.7,91.075,27.869785714
2023,Abu Dhabi,R,PIA,McLaren,2,17,260.80899942400004,99.0,2.0,27.7,91.075,29.3216
2023,Abu Dhabi,R,PIA,McLaren,2,18,278.10872653037035,99.0,2.0,27.7,91.075,30.641
2023,Abu Dhabi,R,PIA,McLaren,2,19,290.6932136406349,99.0,2.0,27.7,91.075,31.8921
2023,Abu Dhabi,R,PIA,McLaren,2,20,299.2417296,99.0,2.0,27.7,91.075,33.0605
2023,Abu Dhabi,R,PIA,McLaren,2,21,304.73694440727274,99.0,2.0,27.7,91.075,34.329181818
2023,Abu Dhabi,R,PIA,McLaren,2,22,304.0330555733333,99.0,2.0,27.7,91.075,35.61
2023,Abu Dhabi,R,PIA,McLaren,2,23,303.0531250285714,99.0,2.0,27.7,91.075,36.645571428
2023,Abu Dhabi,R,PIA,McLaren,2,24,302.20015744,98.9226612,2.0,27.7,91.075,37.89575
2023,Abu Dhabi,R,PIA,McLaren,2,25,192.54293935571428,1.8949243500000001,2.0,27.7,91.075,39.398125
2023,Abu Dhabi,R,PIA,McLaren,2,26,83.06260786127596,17.365781874768466,2.0,27.7,91.075,42.583090909
2023,Abu Dhabi,R,PIA,McLaren,2,27,137.75256704861954,82.08858413252526,2.0,27.7,91.075,46.165777777
2023,Abu Dhabi,R,PIA,McLaren,2,28,212.5350358016533,99.0,2.0,27.7,91.075,48.2096
2023,Abu Dhabi,R,PIA,McLaren,2,29,250.3708210785185,99.0,2.0,27.7,91.075,49.807166666
2023,Abu Dhabi,R,PIA,McLaren,2,30,271.63545076444444,99.0,2.0,27.7,91.075,51.1198
2023,Abu Dhabi,R,PIA,McLaren,2,31,287.1693746488889,99.0,2.0,27.7,91.075,52.4896
2023,Abu Dhabi,R,PIA,McLaren,2,32,297.0322419047619,99.0,2.0,27.7,91.075,53.688285714
2023,Abu Dhabi,R,PIA,McLaren,2,33,299.9672587791219,99.0,2.0,27.7,91.075,54.910875
2023,Abu Dhabi,R,PIA,McLaren,2,34,301.55427082666665,95.25656448,2.0,27.7,91.075,56.0794
2023,Abu Dhabi,R,PIA,McLaren,2,35,251.90388485656567,2.7843768,2.0,27.7,91.075,57.336454545
2023,Abu Dhabi,R,PIA,McLaren,2,36,165.2356986036508,4.35570246,2.0,27.7,91.075,59.2694375
2023,Abu Dhabi,R,PIA,McLaren,2,37,159.0689362104284,71.63760240112305,2.0,27.7,91.075,61.3794375
2023,Abu Dhabi,R,PIA,McLaren,2,38,207.58514774095238,97.10223188571429,2.0,27.7,91.075,63.494214285
2023,Abu Dhabi,R,PIA,McLaren,2,39,243.6936364230688,99.0,2.0,27.7,91.075,65.065833333
2023,Abu Dhabi,R,PIA,McLaren,2,40,261.97280929320635,99.0,2.0,27.7,91.075,66.4655
2023,Abu Dhabi,R,PIA,McLaren,2,41,258.50964962764726,32.62961998462738,2.0,27.7,91.075,67.899538461
2023,Abu Dhabi,R,PIA,McLaren,2,42,162.32912075987304,0.0,2.0,27.7,91.075,69.7162
2023,Abu Dhabi,R,PIA,McLaren,2,43,110.71206912554112,34.66724969377289,2.0,27.7,91.075,72.549576923
2023,Abu Dhabi,R,PIA,McLaren,2,44,136.56646080623375,35.668506275324674,2.0,27.7,91.075,75.620181818
2023,Abu Dhabi,R,PIA,McLaren,2,45,142.87013575619048,41.22083902802721,2.0,27.7,91.075,78.095333333
2023,Abu Dhabi,R,PIA,McLaren,2,46,193.07802387372928,98.69423064615384,2.0,27.7,91.075,80.239384615
2023,Abu Dhabi,R,PIA,McLaren,2,47,234.50552892307692,82.13101138461539,2.0,27.7,91.075,81.859615384
2023,Abu Dhabi,R,PIA,McLaren,2,48,234.25736607619046,75.59293045714286,2.0,27.7,91.075,83.39225
2023,Abu Dhabi,R,PIA,McLaren,2,49,221.6652592647619,29.17000512,2.0,27.7,91.075,85.009
2023,Abu Dhabi,R,PIA,McLaren,2,50,127.60724259734953,24.546266668790814,2.0,27.7,91.075,87.231227272
2023,Abu Dhabi,R,PIA,McLaren,2,51,178.37932705274076,96.51016836635421,2.0,27.7,91.075,89.725588235
2023,Abu Dhabi,R,PIA,McLaren,2,52,220.45999872000002,99.0,2.0,27.7,91.075,91.002333333
2023,Abu Dhabi,R,PIA,McLaren,3,0,238.85848097422223,99.0,3.0,27.7,90.631,0.738066666
2023,Abu Dhabi,R,PIA,McLaren,3,1,265.09106664122584,99.0,3.0,27.7,90.631,2.2405
2023,Abu Dhabi,R,PIA,McLaren,3,2,274.44134841920226,64.9,3.0,27.7,90.631,3.507
2023,Abu Dhabi,R,PIA,McLaren,3,3,173.5236071764753,2.9203122666666665,3.0,27.7,90.631,5.2195
2023,Abu Dhabi,R,PIA,McLaren,3,4,162.9494687309524,82.99042890714286,3.0,27.7,90.631,7.424375
2023,Abu Dhabi,R,PIA,McLaren,3,5,214.94014100025356,99.0,3.0,27.7,90.631,9.197785714
2023,Abu Dhabi,R,PIA,McLaren,3,6,240.69002148017316,91.85538211093795,3.0,27.7,90.631,10.916181818
2023,Abu Dhabi,R,PIA,McLaren,3,7,255.26611114666667,86.23854159999999,3.0,27.7,90.631,12.4606
2023,Abu Dhabi,R,PIA,McLaren,3,8,256.65378773333333,93.71386289454546,3.0,27.7,90.631,13.79990909
2023,Abu Dhabi,R,PIA,McLaren,3,9,266.1029164355555,99.0,3.0,27.7,90.631,15.123833333
2023,Abu Dhabi,R,PIA,McLaren,3,10,279.72378408144675,99.0,3.0,27.7,90.631,16.522
2023,Abu Dhabi,R,PIA,McLaren,3,11,285.46,99.0,3.0,27.7,90.631,17.6727
2023,Abu Dhabi,R,PIA,McLaren,3,12,286.3707808415584,81.0,3.0,27.7,90.631,18.983454545
2023,Abu Dhabi,R,PIA,McLaren,3,13,173.55884391363637,0.0,3.0,27.7,90.631,20.62075
2023,Abu Dhabi,R,PIA,McLaren,3,14,108.79994824715781,35.061694907065714,3.0,27.7,90.631,23.424125
2023,Abu Dhabi,R,PIA,McLaren,3,15,177.44110925883598,98.66666666666667,3.0,27.7,90.631,25.933466666
2023,Abu Dhabi,R,PIA,McLaren,3,16,233.36366678388276,99.0,3.0,27.7,90.631,27.735153846
2023,Abu Dhabi,R,PIA,McLaren,3,17,262.4021053861511,99.0,3.0,27.7,90.631,29.166222222
2023,Abu Dhabi,R,PIA,McLaren,3,18,285.2875,99.0,3.0,27.7,90.631,30.5735
2023,Abu Dhabi,R,PIA,McLaren,3,19,297.7675862857143,99.0,3.0,27.7,90.631,31.721363636
2023,Abu Dhabi,R,PIA,McLaren,3,20,308.46351816691356,99.0,3.0,27.7,90.631,32.959666666
2023,Abu Dhabi,R,PIA,McLaren,3,21,315.5455752228571,99.0,3.0,27.7,90.631,34.0826
2023,Abu Dhabi,R,PIA,McLaren,3,22,320.5501850548148,99.0,3.0,27.7,90.631,35.192666666
2023,Abu Dhabi,R,PIA,McLaren,3,23,322.3125,99.0,3.0,27.7,90.631,36.3435
2023,Abu Dhabi,R,PIA,McLaren,3,24,310.33044483616953,11.0,3.0,27.7,90.631,37.462
2023,Abu Dhabi,R,PIA,McLaren,3,25,172.54796126904762,0.0,3.0,27.7,90.631,39.1483125
2023,Abu Dhabi,R,PIA,McLaren,3,26,81.4693175625603,18.619346802994098,3.0,27.7,90.631,42.478970588
2023,Abu Dhabi,R,PIA,McLaren,3,27,137.114109864,81.736900744,3.0,27.7,90.631,45.94075
2023,Abu Dhabi,R,PIA,McLaren,3,28,215.73250395724867,99.0,3.0,27.7,90.631,48.132166666
2023,Abu Dhabi,R,PIA,McLaren,3,29,255.04399316462636,99.0,3.0,27.7,90.631,49.625916666
2023,Abu Dhabi,R,PIA,McLaren,3,30,279.74431061612137,99.0,3.0,27.7,90.631,50.9889
2023,Abu Dhabi,R,PIA,McLaren,3,31,296.3107556325926,99.0,3.0,27.7,90.631,52.181777777
2023,Abu Dhabi,R,PIA,McLaren,3,32,309.44262466493507,99.0,3.0,27.7,90.631,53.410428571
2023,Abu Dhabi,R,PIA,McLaren,3,33,318.2447913777778,99.0,3.0,27.7,90.631,54.5695
2023,Abu Dhabi,R,PIA,McLaren,3,34,321.7619804941815,96.32296241632653,3.0,27.7,90.631,55.773571428
2023,Abu Dhabi,R,PIA,McLaren,3,35,235.4262523352381,0.2062518857142853,3.0,27.7,90.631,57.017083333
2023,Abu Dhabi,R,PIA,McLaren,3,36,159.51476745077304,1.8920477333333332,3.0,27.7,90.631,58.855
2023,Abu Dhabi,R,PIA,McLaren,3,37,158.24442233869024,71.0105422736029,3.0,27.7,90.631,61.162555555
2023,Abu Dhabi,R,PIA,McLaren,3,38,205.1097009394872,98.72249980717949,3.0,27.7,90.631,63.084923076
2023,Abu Dhabi,R,PIA,McLaren,3,39,243.74993227804134,99.0,3.0,27.7,90.631,64.73376923
2023,Abu Dhabi,R,PIA,McLaren,3,40,261.79432995098415,99.0,3.0,27.7,90.631,66.1386
2023,Abu Dhabi,R,PIA,McLaren,3,41,262.04823554539684,50.43134424,3.0,27.7,90.631,67.5945
2023,Abu Dhabi,R,PIA,McLaren,3,42,160.5568539203706,0.0,3.0,27.7,90.631,69.454555555
2023,Abu Dhabi,R,PIA,McLaren,3,43,110.99148355109303,30.71798216132177,3.0,27.7,90.631,72.28312
2023,Abu Dhabi,R,PIA,McLaren,3,44,133.14708122744432,37.140227091673694,3.0,27.7,90.631,75.220421052
2023,Abu Dhabi,R,PIA,McLaren,3,45,141.7257555162999,38.98973938942203,3.0,27.7,90.631,77.64385
2023,Abu Dhabi,R,PIA,McLaren,3,46,197.92616903333334,99.0,3.0,27.7,90.631,79.9341875
2023,Abu Dhabi,R,PIA,McLaren,3,47,239.32926240757743,93.39936514316925,3.0,27.7,90.631,81.574416666
2023,Abu Dhabi,R,PIA,McLaren,3,48,242.8653869257143,76.55189954742858,3.0,27.7,90.631,83.0478
2023,Abu Dhabi,R,PIA,McLaren,3,49,220.2189941380194,33.8240020981685,3.0,27.7,90.631,84.528923076
2023,Abu Dhabi,R,PIA,McLaren,3,50,127.2322771952381,26.550866173544975,3.0,27.7,90.631,86.906708333
2023,Abu Dhabi,R,PIA,McLaren,3,51,177.7206092063492,95.73799575873016,3.0,27.7,90.631,89.396444444
2023,Abu Dhabi,R,PIA,McLaren,3,52,217.9124992,99.0,3.0,27.7,90.631,90.5875
2023,Abu Dhabi,R,PIA,McLaren,4,0,233.70497109174832,99.0,4.0,27.7,91.816,0.610333333
2023,Abu Dhabi,R,PIA,McLaren,4,1,258.23795753599995,99.0,4.0,27.7,91.816,2.1673
2023,Abu Dhabi,R,PIA,McLaren,4,2,260.30474637205384,71.68333724444444,4.0,27.7,91.816,3.629666666
2023,Abu Dhabi,R,PIA,McLaren,4,3,166.12419759345923,1.537833942857143,4.0,27.7,91.816,5.3973125
2023,Abu Dhabi,R,PIA,McLaren,4,4,163.74103624051705,81.97552104630839,4.0,27.7,91.816,7.467133333
2023,Abu Dhabi,R,PIA,McLaren,4,5,219.75847000624427,94.73863757575758,4.0,27.7,91.816,9.492636363
2023,Abu Dhabi,R,PIA,McLaren,4,6,230.30627629145494,74.2006385979899,4.0,27.7,91.816,11.0243
2023,Abu Dhabi,R,PIA,McLaren,4,7,241.89372999111112,81.06222179555556,4.0,27.7,91.816,12.4808
2023,Abu Dhabi,R,PIA,McLaren,4,8,240.838249705259,81.08664216824573,4.0,27.7,91.816,14.048142857
2023,Abu Dhabi,R,PIA,McLaren,4,9,257.0789764155844,99.0,4.0,27.7,91.816,15.574272727
2023,Abu Dhabi,R,PIA,McLaren,4,10,272.8468744,99.0,4.0,27.7,91.816,16.85175
2023,Abu Dhabi,R,PIA,McLaren,4,11,283.7438467680281,99.0,4.0,27.7,91.816,18.1486
2023,Abu Dhabi,R,PIA,McLaren,4,12,286.9249291034483,97.9616388413793,4.0,27.7,91.816,19.166666666
2023,Abu Dhabi,R,PIA,McLaren,4,13,139.25085492780488,0.28590544551724123,4.0,27.7,91.816,21.57365
2023,Abu Dhabi,R,PIA,McLaren,4,14,115.84299717337701,50.08265117060993,4.0,27.7,91.816,24.367666666
2023,Abu Dhabi,R,PIA,McLaren,4,15,197.45051447292516,99.0,4.0,27.7,91.816,26.819071428
2023,Abu Dhabi,R,PIA,McLaren,4,16,238.61366107832842,99.0,4.0,27.7,91.816,28.378923076
2023,Abu Dhabi,R,PIA,McLaren,4,17,264.57352427343915,99.0,4.0,27.7,91.816,29.838083333
2023,Abu Dhabi,R,PIA,McLaren,4,18,280.06754227076885,99.0,4.0,27.7,91.816,31.120444444
2023,Abu Dhabi,R,PIA,McLaren,4,19,292.35150351809,99.0,4.0,27.7,91.816,32.41990909
2023,Abu Dhabi,R,PIA,McLaren,4,20,300.30465076838505,99.0,4.0,27.7,91.816,33.673454545
2023,Abu Dhabi,R,PIA,McLaren,4,21,305.3088826041732,99.0,4.0,27.7,91.816,34.922777777
2023,Abu Dhabi,R,PIA,McLaren,4,22,307.8869442251852,99.0,4.0,27.7,91.816,36.067333333
2023,Abu Dhabi,R,PIA,McLaren,4,23,311.12629617801366,99.0,4.0,27.7,91.816,37.221
2023,Abu Dhabi,R,PIA,McLaren,4,24,283.35123721481483,22.0,4.0,27.7,91.816,38.368
2023,Abu Dhabi,R,PIA,McLaren,4,25,132.23374593263972,0.0,4.0,27.7,91.816,40.450416666
2023,Abu Dhabi,R,PIA,McLaren,4,26,86.67843758254743,29.24897389205641,4.0,27.7,91.816,44.229866666
2023,Abu Dhabi,R,PIA,McLaren,4,27,155.00828212026636,89.87120121456583,4.0,27.7,91.816,47.252529411
2023,Abu Dhabi,R,PIA,McLaren,4,28,224.06217902040817,99.0,4.0,27.7,91.816,49.196
2023,Abu Dhabi,R,PIA,McLaren,4,29,258.79803254213084,99.0,4.0,27.7,91.816,50.6723
2023,Abu Dhabi,R,PIA,McLaren,4,30,282.4296097579221,99.0,4.0,27.7,91.816,52.024272727
2023,Abu Dhabi,R,PIA,McLaren,4,31,299.5502237142857,99.0,4.0,27.7,91.816,53.294375
2023,Abu Dhabi,R,PIA,McLaren,4,32,310.6735414857143,99.0,4.0,27.7,91.816,54.418875
2023,Abu Dhabi,R,PIA,McLaren,4,33,319.49312472,99.0,4.0,27.7,91.816,55.5746
2023,Abu Dhabi,R,PIA,McLaren,4,34,315.3803582753247,55.33393988571429,4.0,27.7,91.816,56.796571428
2023,Abu Dhabi,R,PIA,McLaren,4,35,205.20526079809522,0.0,4.0,27.7,91.816,58.224583333
2023,Abu Dhabi,R,PIA,McLaren,4,36,151.25723765521838,12.86197539514264,4.0,27.7,91.816,60.161529411
2023,Abu Dhabi,R,PIA,McLaren,4,37,169.8012662064433,77.04310557395613,4.0,27.7,91.816,62.554588235
2023,Abu Dhabi,R,PIA,McLaren,4,38,216.95423864055945,98.61538461538461,4.0,27.7,91.816,64.458230769
2023,Abu Dhabi,R,PIA,McLaren,4,39,251.35610106666664,99.0,4.0,27.7,91.816,66.035583333
2023,Abu Dhabi,R,PIA,McLaren,4,40,267.23147610209526,99.0,4.0,27.7,91.816,67.3867
2023,Abu Dhabi,R,PIA,McLaren,4,41,239.42923969038964,9.0,4.0,27.7,91.816,68.874545454
2023,Abu Dhabi,R,PIA,McLaren,4,42,138.2576415073009,0.0,4.0,27.7,91.816,70.80345
2023,Abu Dhabi,R,PIA,McLaren,4,43,112.9537551799442,30.946937609052856,4.0,27.7,91.816,73.848346153
2023,Abu Dhabi,R,PIA,McLaren,4,44,134.59946748965115,31.904720349061318,4.0,27.7,91.816,76.857047619
2023,Abu Dhabi,R,PIA,McLaren,4,45,144.50849919695239,61.13791497142857,4.0,27.7,91.816,79.2586
2023,Abu Dhabi,R,PIA,McLaren,4,46,208.02653513168505,99.0,4.0,27.7,91.816,81.325066666
2023,Abu Dhabi,R,PIA,McLaren,4,47,242.1314364699235,83.65575611005816,4.0,27.7,91.816,82.960111111
2023,Abu Dhabi,R,PIA,McLaren,4,48,244.91825397997556,86.55238036239317,4.0,27.7,91.816,84.417846153
2023,Abu Dhabi,R,PIA,McLaren,4,49,179.670922062521,5.764705882352941,4.0,27.7,91.816,86.165529411
2023,Abu Dhabi,R,PIA,McLaren,4,50,128.2089543875325,47.53423283963532,4.0,27.7,91.816,88.792545454
2023,Abu Dhabi,R,PIA,McLaren,4,51,196.3372830889796,98.89749997714286,4.0,27.7,91.816,91.116357142
2023,Abu Dhabi,R,PIA,McLaren,5,0,234.84056938842977,99.0,5.0,27.7,90.419,0.690818181
2023,Abu Dhabi,R,PIA,McLaren,5,1,262.102323419798,99.0,5.0,27.7,90.419,2.103333333
2023,Abu Dhabi,R,PIA,McLaren,5,2,270.04498576057114,66.0,5.0,27.7,90.419,3.570888888
2023,Abu Dhabi,R,PIA,McLaren,5,3,173.69863177662052,2.092566708571429,5.0,27.7,90.419,5.24115
2023,Abu Dhabi,R,PIA,McLaren,5,4,163.31474120761905,77.20122181904762,5.0,27.7,90.419,7.279875
2023,Abu Dhabi,R,PIA,McLaren,5,5,218.42844679496997,98.71889523302889,5.0,27.7,90.419,9.21225
2023,Abu Dhabi,R,PIA,McLaren,5,6,241.2010570669331,91.00782757484707,5.0,27.7,90.419,10.799916666
2023,Abu Dhabi,R,PIA,McLaren,5,7,256.8333787428571,94.76787401904761,5.0,27.7,90.419,12.3
2023,Abu Dhabi,R,PIA,McLaren,5,8,262.5993470471111,95.50673598222222,5.0,27.7,90.419,13.646
2023,Abu Dhabi,R,PIA,McLaren,5,9,270.7261902560847,99.0,5.0,27.7,90.419,14.943555555
2023,Abu Dhabi,R,PIA,McLaren,5,10,281.22906379619405,99.0,5.0,27.7,90.419,16.2223
2023,Abu Dhabi,R,PIA,McLaren,5,11,289.35642583006626,99.0,5.0,27.7,90.419,17.553111111
2023,Abu Dhabi,R,PIA,McLaren,5,12,287.2676141090909,83.79643062857143,5.0,27.7,90.419,18.834727272
2023,Abu Dhabi,R,PIA,McLaren,5,13,163.64885767529412,0.0,5.0,27.7,90.419,20.58417647
2023,Abu Dhabi,R,PIA,McLaren,5,14,108.20012248000022,36.909723641746844,5.0,27.7,90.419,23.419708333
2023,Abu Dhabi,R,PIA,McLaren,5,15,184.31151037948717,97.91769225846154,5.0,27.7,90.419,26.070153846
2023,Abu Dhabi,R,PIA,McLaren,5,16,232.63762553535352,99.0,5.0,27.7,90.419,27.713272727
2023,Abu Dhabi,R,PIA,McLaren,5,17,266.61488069714284,99.0,5.0,27.7,90.419,29.20625
2023,Abu Dhabi,R,PIA,McLaren,5,18,286.7855842789079,99.0,5.0,27.7,90.419,30.504333333
2023,Abu Dhabi,R,PIA,McLaren,5,19,301.78496002031744,99.0,5.0,27.7,90.419,31.743111111
2023,Abu Dhabi,R,PIA,McLaren,5,20,312.04400449185187,99.0,5.0,27.7,90.419,32.909222222
2023,Abu Dhabi,R,PIA,McLaren,5,21,319.9758928,99.0,5.0,27.7,90.419,34.061142857
2023,Abu Dhabi,R,PIA,McLaren,5,22,324.27827367619045,99.0,5.0,27.7,90.419,35.03475
2023,Abu Dhabi,R,PIA,McLaren,5,23,326.41024998399996,99.0,5.0,27.7,90.419,36.2064
2023,Abu Dhabi,R,PIA,McLaren,5,24,316.50511527455694,7.920108573616683,5.0,27.7,90.419,37.3962
2023,Abu Dhabi,R,PIA,McLaren,5,25,174.22387504104577,0.0,5.0,27.7,90.419,39.014882352
2023,Abu Dhabi,R,PIA,McLaren,5,26,79.68093464792118,20.515194317922564,5.0,27.7,90.419,42.442
2023,Abu Dhabi,R,PIA,McLaren,5,27,143.0107587780117,83.44456800748537,5.0,27.7,90.419,45.910263157
2023,Abu Dhabi,R,PIA,McLaren,5,28,215.4260350386325,99.0,5.0,27.7,90.419,47.910153846
2023,Abu Dhabi,R,PIA,McLaren,5,29,253.5113629090909,99.0,5.0,27.7,90.419,49.387454545
2023,Abu Dhabi,R,PIA,McLaren,5,30,278.51087452800004,99.0,5.0,27.7,90.419,50.7151
2023,Abu Dhabi,R,PIA,McLaren,5,31,297.13003925333334,99.0,5.0,27.7,90.419,52.063222222
2023,Abu Dhabi,R,PIA,McLaren,5,32,308.36249986666667,99.0,5.0,27.7,90.419,53.06825
2023,Abu Dhabi,R,PIA,McLaren,5,33,318.5421129904762,99.0,5.0,27.7,90.419,54.571571428
2023,Abu Dhabi,R,PIA,McLaren,5,34,318.9179071238095,69.77396053333332,5.0,27.7,90.419,55.504333333
2023,Abu Dhabi,R,PIA,McLaren,5,35,243.52808235418243,0.0,5.0,27.7,90.419,56.844214285
2023,Abu Dhabi,R,PIA,McLaren,5,36,157.99860766356676,3.7156292947899163,5.0,27.7,90.419,58.732294117
2023,Abu Dhabi,R,PIA,McLaren,5,37,158.6903006207283,73.34570653759104,5.0,27.7,90.419,60.876882352
2023,Abu Dhabi,R,PIA,McLaren,5,38,206.90676842809577,97.36931781818181,5.0,27.7,90.419,62.771090909
2023,Abu Dhabi,R,PIA,McLaren,5,39,245.3553290288189,99.0,5.0,27.7,90.419,64.426666666
2023,Abu Dhabi,R,PIA,McLaren,5,40,266.00431799272724,99.0,5.0,27.7,90.419,65.938454545
2023,Abu Dhabi,R,PIA,McLaren,5,41,257.209434887619,13.7671908,5.0,27.7,90.419,67.270583333
2023,Abu Dhabi,R,PIA,McLaren,5,42,162.85860909714287,0.0,5.0,27.7,90.419,69.097777777
2023,Abu Dhabi,R,PIA,McLaren,5,43,111.61803391755438,33.67700965831863,5.0,27.7,90.419,71.932888888
2023,Abu Dhabi,R,PIA,McLaren,5,44,134.62963844571428,36.53415881142857,5.0,27.7,90.419,74.811095238
2023,Abu Dhabi,R,PIA,McLaren,5,45,141.78267399619048,37.10533623149206,5.0,27.7,90.419,77.2723
2023,Abu Dhabi,R,PIA,McLaren,5,46,198.25182478222223,98.84615384615384,5.0,27.7,90.419,79.588615384
2023,Abu Dhabi,R,PIA,McLaren,5,47,239.63369719555556,97.42708355555555,5.0,27.7,90.419,81.216583333
2023,Abu Dhabi,R,PIA,McLaren,5,48,245.6000000888889,74.177952,5.0,27.7,90.419,82.637833333
2023,Abu Dhabi,R,PIA,McLaren,5,49,223.3322774892308,49.915648573186814,5.0,27.7,90.419,84.224923076
2023,Abu Dhabi,R,PIA,McLaren,5,50,124.98129972236103,28.42478459839758,5.0,27.7,90.419,86.723285714
2023,Abu Dhabi,R,PIA,McLaren,5,51,168.92188755200002,93.36151363555557,5.0,27.7,90.419,89.021066666
2023,Abu Dhabi,R,PIA,McLaren,5,52,215.16736971358748,99.0,5.0,27.7,90.419,90.31125
2023,Abu Dhabi,R,PIA,McLaren,6,0,233.23576981709604,99.0,6.0,27.7,90.813,0.62090909
2023,Abu Dhabi,R,PIA,McLaren,6,1,262.2016155768498,99.0,6.0,27.7,90.813,2.162076923
2023,Abu Dhabi,R,PIA,McLaren,6,2,271.7479162209524,64.02000448,6.0,27.7,90.813,3.5057
2023,Abu Dhabi,R,PIA,McLaren,6,3,172.79363594308123,1.3027939011764706,6.0,27.7,90.813,5.278882352
2023,Abu Dhabi,R,PIA,McLaren,6,4,158.8590725870677,74.1216093777246,6.0,27.7,90.813,7.291473684
2023,Abu Dhabi,R,PIA,McLaren,6,5,218.4477012339229,99.0,6.0,27.7,90.813,9.331857142
2023,Abu Dhabi,R,PIA,McLaren,6,6,237.5540803041322,82.73683696434475,6.0,27.7,90.813,10.886727272
2023,Abu Dhabi,R,PIA,McLaren,6,7,248.8622011481644,80.62814203774792,6.0,27.7,90.813,12.435333333
2023,Abu Dhabi,R,PIA,McLaren,6,8,247.28855590561653,85.55340201138928,6.0,27.7,90.813,13.887636363
